0.104417 0.105117 0.105987 0.10036 0.157983 0.693841 0.742652 0.683325 0.692226 0.380873 0.673352 0.247615 	0.10121 0.147942 0.103429 0.140863 0.278905 0.717811 0.757402 0.68323 0.683924 0.35541 0.603965 0.287891 	0.1454 0.171302 0.144727 0.152332 0.370988 0.69418 0.734092 0.682224 0.689763 0.335198 0.652225 0.265986 		0.217567
0.10121 0.147942 0.103429 0.140863 0.278905 0.717811 0.757402 0.68323 0.683924 0.35541 0.603965 0.287891 	0.1454 0.171302 0.144727 0.152332 0.370988 0.69418 0.734092 0.682224 0.689763 0.335198 0.652225 0.265986 	0.165001 0.212712 0.165559 0.217567 0.356645 0.71191 0.738265 0.665477 0.688826 0.329571 0.604771 0.292363 		0.210756
0.1454 0.171302 0.144727 0.152332 0.370988 0.69418 0.734092 0.682224 0.689763 0.335198 0.652225 0.265986 	0.165001 0.212712 0.165559 0.217567 0.356645 0.71191 0.738265 0.665477 0.688826 0.329571 0.604771 0.292363 	0.222377 0.232886 0.184198 0.210756 0.395579 0.692047 0.705821 0.663503 0.683837 0.324343 0.649078 0.269751 		0.265238
0.165001 0.212712 0.165559 0.217567 0.356645 0.71191 0.738265 0.665477 0.688826 0.329571 0.604771 0.292363 	0.222377 0.232886 0.184198 0.210756 0.395579 0.692047 0.705821 0.663503 0.683837 0.324343 0.649078 0.269751 	0.202776 0.262262 0.202471 0.265238 0.331198 0.714477 0.693928 0.664416 0.683136 0.287074 0.604963 0.285751 		0.199645
0.222377 0.232886 0.184198 0.210756 0.395579 0.692047 0.705821 0.663503 0.683837 0.324343 0.649078 0.269751 	0.202776 0.262262 0.202471 0.265238 0.331198 0.714477 0.693928 0.664416 0.683136 0.287074 0.604963 0.285751 	0.247679 0.301902 0.162635 0.199645 0.322389 0.708023 0.72631 0.651505 0.661655 0.325441 0.611626 0.310395 		0.240148
0.202776 0.262262 0.202471 0.265238 0.331198 0.714477 0.693928 0.664416 0.683136 0.287074 0.604963 0.285751 	0.247679 0.301902 0.162635 0.199645 0.322389 0.708023 0.72631 0.651505 0.661655 0.325441 0.611626 0.310395 	0.224515 0.244919 0.196624 0.240148 0.47386 0.69723 0.687376 0.675734 0.650051 0.2641 0.614759 0.291284 		0.227603
0.247679 0.301902 0.162635 0.199645 0.322389 0.708023 0.72631 0.651505 0.661655 0.325441 0.611626 0.310395 	0.224515 0.244919 0.196624 0.240148 0.47386 0.69723 0.687376 0.675734 0.650051 0.2641 0.614759 0.291284 	0.225941 0.245981 0.226593 0.227603 0.384322 0.686863 0.701682 0.652139 0.660079 0.305816 0.644534 0.290246 		0.231187
0.224515 0.244919 0.196624 0.240148 0.47386 0.69723 0.687376 0.675734 0.650051 0.2641 0.614759 0.291284 	0.225941 0.245981 0.226593 0.227603 0.384322 0.686863 0.701682 0.652139 0.660079 0.305816 0.644534 0.290246 	0.23485 0.245981 0.233902 0.231187 0.265818 0.710194 0.671018 0.662833 0.635787 0.275375 0.672428 0.29377 		0.244449
0.225941 0.245981 0.226593 0.227603 0.384322 0.686863 0.701682 0.652139 0.660079 0.305816 0.644534 0.290246 	0.23485 0.245981 0.233902 0.231187 0.265818 0.710194 0.671018 0.662833 0.635787 0.275375 0.672428 0.29377 	0.232355 0.242796 0.227324 0.244449 0.221641 0.715007 0.684194 0.653109 0.626535 0.255444 0.657323 0.307381 		0.271689
0.23485 0.245981 0.233902 0.231187 0.265818 0.710194 0.671018 0.662833 0.635787 0.275375 0.672428 0.29377 	0.232355 0.242796 0.227324 0.244449 0.221641 0.715007 0.684194 0.653109 0.626535 0.255444 0.657323 0.307381 	0.244828 0.267571 0.250348 0.271689 0.326961 0.728718 0.672448 0.645044 0.641223 0.267942 0.644084 0.283024 		0.29212
0.232355 0.242796 0.227324 0.244449 0.221641 0.715007 0.684194 0.653109 0.626535 0.255444 0.657323 0.307381 	0.244828 0.267571 0.250348 0.271689 0.326961 0.728718 0.672448 0.645044 0.641223 0.267942 0.644084 0.283024 	0.277258 0.287745 0.275566 0.29212 0.401408 0.737124 0.672853 0.644812 0.621478 0.240682 0.600907 0.30285 		0.290686
0.244828 0.267571 0.250348 0.271689 0.326961 0.728718 0.672448 0.645044 0.641223 0.267942 0.644084 0.283024 	0.277258 0.287745 0.275566 0.29212 0.401408 0.737124 0.672853 0.644812 0.621478 0.240682 0.600907 0.30285 	0.293652 0.301548 0.295667 0.290686 0.450045 0.752187 0.655134 0.64552 0.614149 0.227011 0.595787 0.304523 		0.308608
0.277258 0.287745 0.275566 0.29212 0.401408 0.737124 0.672853 0.644812 0.621478 0.240682 0.600907 0.30285 	0.293652 0.301548 0.295667 0.290686 0.450045 0.752187 0.655134 0.64552 0.614149 0.227011 0.595787 0.304523 	0.292582 0.304733 0.276297 0.308608 0.42989 0.71976 0.686524 0.598394 0.625733 0.292438 0.609597 0.312951 		0.300005
0.293652 0.301548 0.295667 0.290686 0.450045 0.752187 0.655134 0.64552 0.614149 0.227011 0.595787 0.304523 	0.292582 0.304733 0.276297 0.308608 0.42989 0.71976 0.686524 0.598394 0.625733 0.292438 0.609597 0.312951 	0.309332 0.318536 0.308458 0.300005 0.373638 0.728417 0.692492 0.594369 0.624288 0.264686 0.591396 0.310532 		0.275274
0.292582 0.304733 0.276297 0.308608 0.42989 0.71976 0.686524 0.598394 0.625733 0.292438 0.609597 0.312951 	0.309332 0.318536 0.308458 0.300005 0.373638 0.728417 0.692492 0.594369 0.624288 0.264686 0.591396 0.310532 	0.29187 0.308626 0.283606 0.275274 0.381494 0.728156 0.69809 0.588013 0.58281 0.274659 0.572367 0.32129 		0.24194
0.309332 0.318536 0.308458 0.300005 0.373638 0.728417 0.692492 0.594369 0.624288 0.264686 0.591396 0.310532 	0.29187 0.308626 0.283606 0.275274 0.381494 0.728156 0.69809 0.588013 0.58281 0.274659 0.572367 0.32129 	0.276189 0.278188 0.23646 0.24194 0.419021 0.723896 0.673127 0.618255 0.551457 0.250639 0.614547 0.297075 		0.284234
0.29187 0.308626 0.283606 0.275274 0.381494 0.728156 0.69809 0.588013 0.58281 0.274659 0.572367 0.32129 	0.276189 0.278188 0.23646 0.24194 0.419021 0.723896 0.673127 0.618255 0.551457 0.250639 0.614547 0.297075 	0.250174 0.278896 0.258754 0.284234 0.351432 0.717802 0.678789 0.620906 0.604983 0.245402 0.632353 0.313939 		0.331189
0.276189 0.278188 0.23646 0.24194 0.419021 0.723896 0.673127 0.618255 0.551457 0.250639 0.614547 0.297075 	0.250174 0.278896 0.258754 0.284234 0.351432 0.717802 0.678789 0.620906 0.604983 0.245402 0.632353 0.313939 	0.285811 0.326677 0.294205 0.331189 0.358712 0.725299 0.686714 0.608921 0.599336 0.181847 0.555336 0.3393 		0.325095
0.250174 0.278896 0.258754 0.284234 0.351432 0.717802 0.678789 0.620906 0.604983 0.245402 0.632353 0.313939 	0.285811 0.326677 0.294205 0.331189 0.358712 0.725299 0.686714 0.608921 0.599336 0.181847 0.555336 0.3393 	0.357799 0.35853 0.318692 0.325095 0.497998 0.702315 0.679829 0.58981 0.609994 0.198855 0.603371 0.318076 		0.325095
0.285811 0.326677 0.294205 0.331189 0.358712 0.725299 0.686714 0.608921 0.599336 0.181847 0.555336 0.3393 	0.357799 0.35853 0.318692 0.325095 0.497998 0.702315 0.679829 0.58981 0.609994 0.198855 0.603371 0.318076 	0.326794 0.334463 0.327097 0.325095 0.26654 0.736537 0.68399 0.602593 0.623804 0.18861 0.619473 0.333483 		0.358788
0.357799 0.35853 0.318692 0.325095 0.497998 0.702315 0.679829 0.58981 0.609994 0.198855 0.603371 0.318076 	0.326794 0.334463 0.327097 0.325095 0.26654 0.736537 0.68399 0.602593 0.623804 0.18861 0.619473 0.333483 	0.328576 0.354991 0.339523 0.358788 0.292651 0.686742 0.672954 0.582743 0.615602 0.192316 0.587353 0.324141 		0.399649
0.326794 0.334463 0.327097 0.325095 0.26654 0.736537 0.68399 0.602593 0.623804 0.18861 0.619473 0.333483 	0.328576 0.354991 0.339523 0.358788 0.292651 0.686742 0.672954 0.582743 0.615602 0.192316 0.587353 0.324141 	0.369915 0.408081 0.377898 0.399649 0.621535 0.670319 0.720464 0.562341 0.599114 0.177746 0.402758 0.393072 		0.390688
0.328576 0.354991 0.339523 0.358788 0.292651 0.686742 0.672954 0.582743 0.615602 0.192316 0.587353 0.324141 	0.369915 0.408081 0.377898 0.399649 0.621535 0.670319 0.720464 0.562341 0.599114 0.177746 0.402758 0.393072 	0.391654 0.398524 0.386304 0.390688 0.318838 0.722485 0.666032 0.554702 0.645726 0.158232 0.643884 0.290371 		0.39033
0.369915 0.408081 0.377898 0.399649 0.621535 0.670319 0.720464 0.562341 0.599114 0.177746 0.402758 0.393072 	0.391654 0.398524 0.386304 0.390688 0.318838 0.722485 0.666032 0.554702 0.645726 0.158232 0.643884 0.290371 	0.384527 0.392154 0.391055 0.39033 0.339787 0.731635 0.664319 0.584418 0.629234 0.102992 0.611191 0.288791 		0.361655
0.391654 0.398524 0.386304 0.390688 0.318838 0.722485 0.666032 0.554702 0.645726 0.158232 0.643884 0.290371 	0.384527 0.392154 0.391055 0.39033 0.339787 0.731635 0.664319 0.584418 0.629234 0.102992 0.611191 0.288791 	0.394149 0.389322 0.370954 0.361655 0.243612 0.70675 0.649715 0.552433 0.609655 0.17703 0.664602 0.299677 		0.352336
0.384527 0.392154 0.391055 0.39033 0.339787 0.731635 0.664319 0.584418 0.629234 0.102992 0.611191 0.288791 	0.394149 0.389322 0.370954 0.361655 0.243612 0.70675 0.649715 0.552433 0.609655 0.17703 0.664602 0.299677 	0.358511 0.404541 0.360721 0.352336 0.416559 0.699327 0.687432 0.588527 0.563443 0.122266 0.470675 0.370069 		0.348393
0.394149 0.389322 0.370954 0.361655 0.243612 0.70675 0.649715 0.552433 0.609655 0.17703 0.664602 0.299677 	0.358511 0.404541 0.360721 0.352336 0.416559 0.699327 0.687432 0.588527 0.563443 0.122266 0.470675 0.370069 	0.353166 0.353222 0.34062 0.348393 0.273709 0.696425 0.687856 0.56497 0.579925 0.15505 0.598976 0.328134 		0.345884
0.358511 0.404541 0.360721 0.352336 0.416559 0.699327 0.687432 0.588527 0.563443 0.122266 0.470675 0.370069 	0.353166 0.353222 0.34062 0.348393 0.273709 0.696425 0.687856 0.56497 0.579925 0.15505 0.598976 0.328134 	0.34782 0.351806 0.349757 0.345884 0.188889 0.693258 0.657468 0.566737 0.572383 0.11714 0.641175 0.295511 		0.343017
0.353166 0.353222 0.34062 0.348393 0.273709 0.696425 0.687856 0.56497 0.579925 0.15505 0.598976 0.328134 	0.34782 0.351806 0.349757 0.345884 0.188889 0.693258 0.657468 0.566737 0.572383 0.11714 0.641175 0.295511 	0.348889 0.350744 0.341716 0.343017 0.187538 0.66622 0.69039 0.534735 0.598157 0.160047 0.66065 0.324245 		0.37886
0.34782 0.351806 0.349757 0.345884 0.188889 0.693258 0.657468 0.566737 0.572383 0.11714 0.641175 0.295511 	0.348889 0.350744 0.341716 0.343017 0.187538 0.66622 0.69039 0.534735 0.598157 0.160047 0.66065 0.324245 	0.343544 0.373042 0.346833 0.37886 0.259181 0.689041 0.695922 0.515727 0.598117 0.11314 0.670383 0.33289 		0.39033
0.348889 0.350744 0.341716 0.343017 0.187538 0.66622 0.69039 0.534735 0.598157 0.160047 0.66065 0.324245 	0.343544 0.373042 0.346833 0.37886 0.259181 0.689041 0.695922 0.515727 0.598117 0.11314 0.670383 0.33289 	0.383814 0.390384 0.393979 0.39033 0.259483 0.722988 0.615307 0.574821 0.581608 0.111304 0.660616 0.315264 		0.259144
0.343544 0.373042 0.346833 0.37886 0.259181 0.689041 0.695922 0.515727 0.598117 0.11314 0.670383 0.33289 	0.383814 0.390384 0.393979 0.39033 0.259483 0.722988 0.615307 0.574821 0.581608 0.111304 0.660616 0.315264 	0.321805 0.324553 0.270815 0.259144 0.251909 0.700109 0.68777 0.572206 0.575544 0.180613 0.701478 0.326098 		0.30298
0.383814 0.390384 0.393979 0.39033 0.259483 0.722988 0.615307 0.574821 0.581608 0.111304 0.660616 0.315264 	0.321805 0.324553 0.270815 0.259144 0.251909 0.700109 0.68777 0.572206 0.575544 0.180613 0.701478 0.326098 	0.277802 0.307438 0.28596 0.30298 0.339004 0.681678 0.687123 0.581034 0.568314 0.147402 0.659503 0.333135 		0.359133
0.321805 0.324553 0.270815 0.259144 0.251909 0.700109 0.68777 0.572206 0.575544 0.180613 0.701478 0.326098 	0.277802 0.307438 0.28596 0.30298 0.339004 0.681678 0.687123 0.581034 0.568314 0.147402 0.659503 0.333135 	0.308059 0.358236 0.318836 0.359133 0.274846 0.694543 0.691373 0.537969 0.623006 0.150532 0.688062 0.33136 		0.361307
0.277802 0.307438 0.28596 0.30298 0.339004 0.681678 0.687123 0.581034 0.568314 0.147402 0.659503 0.333135 	0.308059 0.358236 0.318836 0.359133 0.274846 0.694543 0.691373 0.537969 0.623006 0.150532 0.688062 0.33136 	0.361729 0.362528 0.35947 0.361307 0.193912 0.680327 0.678433 0.537479 0.623422 0.178259 0.686099 0.334015 		0.367465
0.308059 0.358236 0.318836 0.359133 0.274846 0.694543 0.691373 0.537969 0.623006 0.150532 0.688062 0.33136 	0.361729 0.362528 0.35947 0.361307 0.193912 0.680327 0.678433 0.537479 0.623422 0.178259 0.686099 0.334015 	0.370734 0.378626 0.370182 0.367465 0.18988 0.68787 0.664421 0.55395 0.606067 0.152609 0.675609 0.318865 		0.379783
0.361729 0.362528 0.35947 0.361307 0.193912 0.680327 0.678433 0.537479 0.623422 0.178259 0.686099 0.334015 	0.370734 0.378626 0.370182 0.367465 0.18988 0.68787 0.664421 0.55395 0.606067 0.152609 0.675609 0.318865 	0.375056 0.373976 0.374615 0.379783 0.170498 0.671445 0.662026 0.517444 0.594648 0.182454 0.656156 0.313466 		0.366741
0.370734 0.378626 0.370182 0.367465 0.18988 0.68787 0.664421 0.55395 0.606067 0.152609 0.675609 0.318865 	0.375056 0.373976 0.374615 0.379783 0.170498 0.671445 0.662026 0.517444 0.594648 0.182454 0.656156 0.313466 	0.38298 0.37648 0.353929 0.366741 0.242608 0.699856 0.650417 0.548783 0.562963 0.145927 0.646971 0.304055 		0.346091
0.375056 0.373976 0.374615 0.379783 0.170498 0.671445 0.662026 0.517444 0.594648 0.182454 0.656156 0.313466 	0.38298 0.37648 0.353929 0.366741 0.242608 0.699856 0.650417 0.548783 0.562963 0.145927 0.646971 0.304055 	0.357406 0.363244 0.355037 0.346091 0.18656 0.677928 0.681778 0.503123 0.573984 0.19714 0.645142 0.320454 		0.332687
0.38298 0.37648 0.353929 0.366741 0.242608 0.699856 0.650417 0.548783 0.562963 0.145927 0.646971 0.304055 	0.357406 0.363244 0.355037 0.346091 0.18656 0.677928 0.681778 0.503123 0.573984 0.19714 0.645142 0.320454 	0.330031 0.33391 0.333982 0.332687 0.185462 0.679238 0.689496 0.514335 0.579501 0.194301 0.659333 0.320578 		0.317109
0.357406 0.363244 0.355037 0.346091 0.18656 0.677928 0.681778 0.503123 0.573984 0.19714 0.645142 0.320454 	0.330031 0.33391 0.333982 0.332687 0.185462 0.679238 0.689496 0.514335 0.579501 0.194301 0.659333 0.320578 	0.340477 0.339276 0.324377 0.317109 0.219341 0.651973 0.673519 0.526698 0.561354 0.172362 0.664239 0.321485 		0.289214
0.330031 0.33391 0.333982 0.332687 0.185462 0.679238 0.689496 0.514335 0.579501 0.194301 0.659333 0.320578 	0.340477 0.339276 0.324377 0.317109 0.219341 0.651973 0.673519 0.526698 0.561354 0.172362 0.664239 0.321485 	0.295812 0.302072 0.297411 0.289214 0.166006 0.654773 0.695914 0.533596 0.556613 0.152125 0.652013 0.292609 		0.317833
0.340477 0.339276 0.324377 0.317109 0.219341 0.651973 0.673519 0.526698 0.561354 0.172362 0.664239 0.321485 	0.295812 0.302072 0.297411 0.289214 0.166006 0.654773 0.695914 0.533596 0.556613 0.152125 0.652013 0.292609 	0.304097 0.314951 0.304799 0.317833 0.168915 0.674545 0.695452 0.538683 0.552978 0.131399 0.627456 0.282807 		0.303705
0.295812 0.302072 0.297411 0.289214 0.166006 0.654773 0.695914 0.533596 0.556613 0.152125 0.652013 0.292609 	0.304097 0.314951 0.304799 0.317833 0.168915 0.674545 0.695452 0.538683 0.552978 0.131399 0.627456 0.282807 	0.324268 0.327471 0.314773 0.303705 0.214221 0.66885 0.703496 0.519228 0.544698 0.117542 0.629302 0.284131 		0.289214
0.304097 0.314951 0.304799 0.317833 0.168915 0.674545 0.695452 0.538683 0.552978 0.131399 0.627456 0.282807 	0.324268 0.327471 0.314773 0.303705 0.214221 0.66885 0.703496 0.519228 0.544698 0.117542 0.629302 0.284131 	0.337235 0.331048 0.299997 0.289214 0.290579 0.680451 0.712052 0.525656 0.534746 0.107721 0.625897 0.297049 		0.2711
0.324268 0.327471 0.314773 0.303705 0.214221 0.66885 0.703496 0.519228 0.544698 0.117542 0.629302 0.284131 	0.337235 0.331048 0.299997 0.289214 0.290579 0.680451 0.712052 0.525656 0.534746 0.107721 0.625897 0.297049 	0.290049 0.288479 0.27377 0.2711 0.263382 0.669575 0.733923 0.519702 0.528683 0.113871 0.638794 0.313491 		0.284866
0.337235 0.331048 0.299997 0.289214 0.290579 0.680451 0.712052 0.525656 0.534746 0.107721 0.625897 0.297049 	0.290049 0.288479 0.27377 0.2711 0.263382 0.669575 0.733923 0.519702 0.528683 0.113871 0.638794 0.313491 	0.272039 0.291698 0.281527 0.284866 0.246842 0.664559 0.711387 0.514835 0.510809 0.144747 0.633966 0.314994 		0.309139
0.290049 0.288479 0.27377 0.2711 0.263382 0.669575 0.733923 0.519702 0.528683 0.113871 0.638794 0.313491 	0.272039 0.291698 0.281527 0.284866 0.246842 0.664559 0.711387 0.514835 0.510809 0.144747 0.633966 0.314994 	0.287168 0.302788 0.297411 0.309139 0.275945 0.682241 0.730767 0.486067 0.545808 0.119173 0.665789 0.310713 		0.317109
0.272039 0.291698 0.281527 0.284866 0.246842 0.664559 0.711387 0.514835 0.510809 0.144747 0.633966 0.314994 	0.287168 0.302788 0.297411 0.309139 0.275945 0.682241 0.730767 0.486067 0.545808 0.119173 0.665789 0.310713 	0.311301 0.314951 0.3229 0.317109 0.234366 0.648313 0.7299 0.463512 0.557236 0.150623 0.676632 0.318059 		0.322181
0.287168 0.302788 0.297411 0.309139 0.275945 0.682241 0.730767 0.486067 0.545808 0.119173 0.665789 0.310713 	0.311301 0.314951 0.3229 0.317109 0.234366 0.648313 0.7299 0.463512 0.557236 0.150623 0.676632 0.318059 	0.317784 0.318886 0.319575 0.322181 0.149608 0.666023 0.721384 0.481278 0.562484 0.138039 0.674233 0.318606 		0.330151
0.311301 0.314951 0.3229 0.317109 0.234366 0.648313 0.7299 0.463512 0.557236 0.150623 0.676632 0.318059 	0.317784 0.318886 0.319575 0.322181 0.149608 0.666023 0.721384 0.481278 0.562484 0.138039 0.674233 0.318606 	0.325709 0.339276 0.338045 0.330151 0.211822 0.636533 0.719416 0.473617 0.535879 0.107188 0.618208 0.312524 		0.340657
0.317784 0.318886 0.319575 0.322181 0.149608 0.666023 0.721384 0.481278 0.562484 0.138039 0.674233 0.318606 	0.325709 0.339276 0.338045 0.330151 0.211822 0.636533 0.719416 0.473617 0.535879 0.107188 0.618208 0.312524 	0.330391 0.336414 0.341 0.340657 0.162681 0.659231 0.745686 0.444644 0.582253 0.129628 0.65607 0.315462 		0.351887
0.325709 0.339276 0.338045 0.330151 0.211822 0.636533 0.719416 0.473617 0.535879 0.107188 0.618208 0.312524 	0.330391 0.336414 0.341 0.340657 0.162681 0.659231 0.745686 0.444644 0.582253 0.129628 0.65607 0.315462 	0.3466 0.348577 0.3591 0.351887 0.17401 0.653069 0.715666 0.48294 0.577929 0.0910046 0.664628 0.291704 		0.332325
0.330391 0.336414 0.341 0.340657 0.162681 0.659231 0.745686 0.444644 0.582253 0.129628 0.65607 0.315462 	0.3466 0.348577 0.3591 0.351887 0.17401 0.653069 0.715666 0.48294 0.577929 0.0910046 0.664628 0.291704 	0.351283 0.343211 0.338414 0.332325 0.27275 0.63452 0.747569 0.448022 0.574708 0.142723 0.632904 0.321265 		0.369639
0.3466 0.348577 0.3591 0.351887 0.17401 0.653069 0.715666 0.48294 0.577929 0.0910046 0.664628 0.291704 	0.351283 0.343211 0.338414 0.332325 0.27275 0.63452 0.747569 0.448022 0.574708 0.142723 0.632904 0.321265 	0.331832 0.362886 0.338784 0.369639 0.24681 0.63951 0.7607 0.426335 0.58543 0.141043 0.606775 0.322922 		0.367103
0.351283 0.343211 0.338414 0.332325 0.27275 0.63452 0.747569 0.448022 0.574708 0.142723 0.632904 0.321265 	0.331832 0.362886 0.338784 0.369639 0.24681 0.63951 0.7607 0.426335 0.58543 0.141043 0.606775 0.322922 	0.369293 0.36861 0.374615 0.367103 0.201921 0.638311 0.709999 0.46998 0.582335 0.112465 0.646908 0.282795 		0.377247
0.331832 0.362886 0.338784 0.369639 0.24681 0.63951 0.7607 0.426335 0.58543 0.141043 0.606775 0.322922 	0.369293 0.36861 0.374615 0.367103 0.201921 0.638311 0.709999 0.46998 0.582335 0.112465 0.646908 0.282795 	0.376137 0.37326 0.377939 0.377247 0.226173 0.647899 0.707963 0.453172 0.576376 0.179699 0.634096 0.308493 		0.341744
0.369293 0.36861 0.374615 0.367103 0.201921 0.638311 0.709999 0.46998 0.582335 0.112465 0.646908 0.282795 	0.376137 0.37326 0.377939 0.377247 0.226173 0.647899 0.707963 0.453172 0.576376 0.179699 0.634096 0.308493 	0.368933 0.36074 0.353559 0.341744 0.235471 0.667524 0.743268 0.435266 0.549358 0.199059 0.596027 0.328748 		0.35225
0.376137 0.37326 0.377939 0.377247 0.226173 0.647899 0.707963 0.453172 0.576376 0.179699 0.634096 0.308493 	0.368933 0.36074 0.353559 0.341744 0.235471 0.667524 0.743268 0.435266 0.549358 0.199059 0.596027 0.328748 	0.3466 0.34965 0.350974 0.35225 0.168337 0.653776 0.729398 0.429639 0.556487 0.152954 0.657345 0.298687 		0.341381
0.368933 0.36074 0.353559 0.341744 0.235471 0.667524 0.743268 0.435266 0.549358 0.199059 0.596027 0.328748 	0.3466 0.34965 0.350974 0.35225 0.168337 0.653776 0.729398 0.429639 0.556487 0.152954 0.657345 0.298687 	0.34516 0.340349 0.341 0.341381 0.207821 0.700386 0.752701 0.462558 0.599235 0.107399 0.64262 0.301318 		0.333411
0.3466 0.34965 0.350974 0.35225 0.168337 0.653776 0.729398 0.429639 0.556487 0.152954 0.657345 0.298687 	0.34516 0.340349 0.341 0.341381 0.207821 0.700386 0.752701 0.462558 0.599235 0.107399 0.64262 0.301318 	0.340837 0.338561 0.343216 0.333411 0.178348 0.591362 0.7489 0.442129 0.609726 0.156184 0.655902 0.296074 		0.358046
0.34516 0.340349 0.341 0.341381 0.207821 0.700386 0.752701 0.462558 0.599235 0.107399 0.64262 0.301318 	0.340837 0.338561 0.343216 0.333411 0.178348 0.591362 0.7489 0.442129 0.609726 0.156184 0.655902 0.296074 	0.321747 0.353943 0.32253 0.358046 0.297599 0.614025 0.760787 0.447635 0.583041 0.14023 0.595665 0.315806 		0.348989
0.340837 0.338561 0.343216 0.333411 0.178348 0.591362 0.7489 0.442129 0.609726 0.156184 0.655902 0.296074 	0.321747 0.353943 0.32253 0.358046 0.297599 0.614025 0.760787 0.447635 0.583041 0.14023 0.595665 0.315806 	0.353804 0.351439 0.357623 0.348989 0.207728 0.607986 0.744707 0.452101 0.614822 0.0922317 0.69205 0.288922 		0.350801
0.321747 0.353943 0.32253 0.358046 0.297599 0.614025 0.760787 0.447635 0.583041 0.14023 0.595665 0.315806 	0.353804 0.351439 0.357623 0.348989 0.207728 0.607986 0.744707 0.452101 0.614822 0.0922317 0.69205 0.288922 	0.349842 0.361455 0.357253 0.350801 0.28007 0.622238 0.769406 0.42463 0.602025 0.0992563 0.660197 0.304551 		0.373986
